question,question_text,answer,answer_text,weight
/m/05ps5m,Leslie Carter,/m/01tf_6,Drug overdose,1339.0
/m/07hsw6,Yolanda King,/m/0gk4g,Myocardial infarction,1332.0
/m/015dcj,Rock Hudson,/m/0d19y2,AIDS,1332.0
/m/0473wx,Kevin Peter Hall,/m/0d19y2,AIDS,1325.0
/m/0473wx,Kevin Peter Hall,/m/0dq9p,Pneumonia,1325.0
/m/02fgg,Desi Arnaz,/m/04p3w,Lung cancer,1308.0
/m/01m11n,Minnie Riperton,/m/0qcr0,Cancer,1297.0
/m/01m11n,Minnie Riperton,/m/0j8hd,Breast cancer,1297.0
/m/0c46ps,William Wallace Lincoln,/m/07s4l,Typhoid fever,1293.0
/m/098yd,Harriet Tubman,/m/0dq9p,Pneumonia,1290.0
/m/01n10f,Dermot Morgan,/m/0gk4g,Myocardial infarction,1281.0
/m/0ks7d,John Gotti,/m/0c6m7s,Throat cancer,1274.0
/m/0cj2w,Dudley Moore,/m/0513vg,Progressive supranuclear palsy,1270.0
/m/0cj2w,Dudley Moore,/m/0dq9p,Pneumonia,1270.0
/m/01wk5_r,J.J. Cale,/m/0gk4g,Myocardial infarction,1268.0
/m/01h5j3,Luciano Pavarotti,/m/01_qc_,Pancreatic cancer,1267.0
/m/026mzh,Jeff Conaway,/m/014w_8,Sepsis,1263.0
/m/026mzh,Jeff Conaway,/m/01tf_6,Drug overdose,1263.0
/m/026mzh,Jeff Conaway,/m/0dq9p,Pneumonia,1263.0
/m/026mzh,Jeff Conaway,/m/022tc0,Encephalopathy,1263.0
/m/016fv9,Ramesses II,/m/0t1t,Arthritis,1255.0
/m/0407f,James Brown,/m/02k6hp,Cardiovascular disease,1243.0
/m/03n6r,Humphrey Bogart,/m/0c6m7s,Throat cancer,1243.0
/m/03n6r,Humphrey Bogart,/m/01k9gb,Esophageal cancer,1243.0
/m/0407f,James Brown,/m/0dq9p,Pneumonia,1243.0
/m/01y6l5,Mickey Cohen,/m/01mtqf,Stomach cancer,1242.0
/m/0147j9,Pete Maravich,/m/0gk4g,Myocardial infarction,1238.0
/m/053_d,Marie Curie,/m/01bw86,Aplastic anemia,1230.0
/m/04rznl,Dan Fogelberg,/m/0m32h,Prostate cancer,1227.0
/m/01zwy,Carl Sagan,/m/0dq9p,Pneumonia,1222.0
/m/03f5vvx,Margaret Thatcher,/m/02y0js,Stroke,1220.0
/m/04hcvs,Adam Yauch,/m/0qcr0,Cancer,1214.0
/m/01vsl3_,John Lennon,/m/02qnd1b,Ballistic trauma,1207.0
/m/014902,Aristotle Onassis,/m/0dq9p,Pneumonia,1204.0
/m/0f7fy,Lyndon B. Johnson,/m/0gk4g,Myocardial infarction,1200.0
/m/01m4kpp,Andy Griffith,/m/0gk4g,Myocardial infarction,1198.0
/m/045g4l,Curly Howard,/m/02y0js,Stroke,1194.0
/m/0b22w,James A. Garfield,/m/0gk4g,Myocardial infarction,1194.0
/m/0b22w,James A. Garfield,/m/0dq9p,Pneumonia,1194.0
/m/045g4l,Curly Howard,/m/08g5q7,Cerebral hemorrhage,1194.0
/m/0b22w,James A. Garfield,/m/014w_8,Sepsis,1194.0
/m/01wj_t6,Guru,/m/0qcr0,Cancer,1186.0
/m/01jtkg,Stephen Covey,/m/02kh4w,Injury,1182.0
/m/038s6c,Dan Wheldon,/m/07y4wsx,Craniocerebral Trauma,1177.0
/m/0259qn,Jack LaLanne,/m/019dmc,Respiratory failure,1170.0
/m/0259qn,Jack LaLanne,/m/0dq9p,Pneumonia,1170.0
/m/0503zz,Parveen Babi,/m/0c58k,Diabetes mellitus,1158.0
/m/0hnp7,Errol Flynn,/m/0gk4g,Myocardial infarction,1156.0
/m/0fppbf,Marky Cielo,/m/0407gc,Acute pancreatitis,1154.0
/m/03j0d,H. P. Lovecraft,/m/01m4w4,Malnutrition,1152.0
/m/03j0d,H. P. Lovecraft,/m/0qcr0,Cancer,1152.0
/m/012x86,Dusty Springfield,/m/0j8hd,Breast cancer,1151.0
/m/01509d,Emily Dickinson,/m/024f_f,Bright's disease,1148.0
/m/02wh0,Friedrich Nietzsche,/m/0dq9p,Pneumonia,1144.0
/m/06_mt7,Jim Cronin,/m/03m3vr6,Liver cancer,1141.0
/m/01vvm4,Nicolaus Copernicus,/m/02y0js,Stroke,1139.0
/m/01wskg,Oliver Reed,/m/0gk4g,Myocardial infarction,1137.0
/m/01z7mb,Rue McClanahan,/m/012n6x,Bleeding,1136.0
/m/01z7mb,Rue McClanahan,/m/08g5q7,Cerebral hemorrhage,1136.0
/m/01z7mb,Rue McClanahan,/m/02y0js,Stroke,1136.0
/m/0123f1,Juan Ponce de León,/m/02nbls7,Poisoning,1135.0
/m/016xrm,Paula Yates,/m/01tf_6,Drug overdose,1133.0
/m/01r6c92,Phil Lynott,/m/0dq9p,Pneumonia,1133.0
/m/01r6c92,Phil Lynott,/m/01tf_6,Drug overdose,1133.0
/m/06f5j,Robert E. Lee,/m/0dq9p,Pneumonia,1129.0
/m/0py5b,John Hughes,/m/0gk4g,Myocardial infarction,1126.0
/m/01v2vkg,Davy Jones,/m/0gk4g,Myocardial infarction,1126.0
/m/0bky0,Haile Selassie I,/m/019dmc,Respiratory failure,1120.0
/m/0bky0,Haile Selassie I,/m/0cd25,Surgery,1120.0
/m/0c8dk,Vasco da Gama,/m/0542n,Malaria,1117.0
/m/0cbq1,Rudolph Valentino,/m/011zdm,Peritonitis,1116.0
/m/0cbq1,Rudolph Valentino,/m/01vnwz,Pleurisy,1116.0
/m/0pqzh,Rod Serling,/m/0gk4g,Myocardial infarction,1099.0
/m/014y87,Yip Man,/m/0c6m7s,Throat cancer,1094.0
/m/014y87,Yip Man,/m/0369n2,Head and neck cancer,1094.0
/m/03chb2,Judith Barsi,/m/02qnd1b,Ballistic trauma,1093.0
/m/02g424,Timothy J. Russert,/m/0gk4g,Myocardial infarction,1091.0
/m/03313s,Davey Boy Smith,/m/0gk4g,Myocardial infarction,1091.0
/m/016lb3,Eliot Ness,/m/0gk4g,Myocardial infarction,1086.0
/m/014dq7,Truman Capote,/m/02psvcf,Liver failure,1079.0
/m/0c43g,Raphael,/m/0cjf0,Fever,1077.0
/m/020ymk,Len Bias,/m/01tf_6,Drug overdose,1075.0
/m/03_js,John Adams,/m/05yr5k,Debility,1058.0
/m/03_js,John Adams,/m/03hfsv1,Arteriosclerosis,1058.0
/m/03_js,John Adams,/m/01l2m3,Heart failure,1058.0
/m/03f2xx,Howard Rollins,/m/0d19y2,AIDS,1051.0
/m/03f2xx,Howard Rollins,/m/0jdk0,Lymphoma,1051.0
/m/04__f,Marlon Brando,/m/019dmc,Respiratory failure,1050.0
/m/04__f,Marlon Brando,/m/02k6hp,Cardiovascular disease,1050.0
/m/08959,Zachary Taylor,/m/03tp4,Infectious disease,1050.0
/m/04__f,Marlon Brando,/m/01n3bm,Liver tumour,1050.0
/m/0465_,John Keats,/m/07jwr,Tuberculosis,1049.0
/m/01lwmh,Sacagawea,/m/0cjf0,Fever,1039.0
/m/07s1h,Ty Cobb,/m/0m32h,Prostate cancer,1030.0
/m/03f362,John Cazale,/m/02wgfrt,Bone cancer,1027.0
/m/03f362,John Cazale,/m/0qcr0,Cancer,1027.0
/m/03f362,John Cazale,/m/04p3w,Lung cancer,1027.0
/m/053yx,Miles Davis,/m/02y0js,Stroke,1020.0
/m/053yx,Miles Davis,/m/019dmc,Respiratory failure,1020.0
/m/053yx,Miles Davis,/m/0dq9p,Pneumonia,1020.0
/m/04bzb5,Rick Rude,/m/02k6hp,Cardiovascular disease,1019.0
/m/08849,Yasser Arafat,/m/08g5q7,Cerebral hemorrhage,1015.0
/m/0657kc,Jim Hutton,/m/03m3vr6,Liver cancer,1011.0
/m/0l6rl,Marilyn Chambers,/m/01vpyv,Aneurysm,1010.0
/m/034bs,George Orwell,/m/07jwr,Tuberculosis,1010.0
/m/0l6rl,Marilyn Chambers,/m/08g5q7,Cerebral hemorrhage,1010.0
/m/01_3_s,Kenneth E. Hagin,/m/0gg4h,Cardiac arrest,1009.0
/m/01_3_s,Kenneth E. Hagin,/m/02k6hp,Cardiovascular disease,1009.0
/m/01d8ny,Robert Wadlow,/m/098s1,Infection,1007.0
/m/01hb6v,Christopher Hitchens,/m/01k9gb,Esophageal cancer,1000.0
/m/0nljl,Nusrat Fateh Ali Khan,/m/0gg4h,Cardiac arrest,997.0
/m/0153d7,John Smith,/m/0gk4g,Myocardial infarction,995.0
/m/08249k,Ernie Davis,/m/04psf,Leukemia,995.0
/m/0276q9g,Piermario Morosini,/m/0gk4g,Myocardial infarction,994.0
/m/0730vj,Vince Flynn,/m/0m32h,Prostate cancer,986.0
/m/05qw5v,Brenda Marshall,/m/0c6m7s,Throat cancer,981.0
/m/038zzp,Amanda Blake,/m/0d19y2,AIDS,981.0
/m/03gxm,Henry Ford,/m/08g5q7,Cerebral hemorrhage,973.0
/m/01w_lkt,Joey LaCaze,/m/019dmc,Respiratory failure,971.0
/m/0c4y8,Tennessee Williams,/m/0168pw,Choking,969.0
/m/02t6ls,Big Boss Man,/m/0gk4g,Myocardial infarction,968.0
/m/04t6f_,Mustafa Kemal Atatürk,/m/097ns,Cirrhosis,968.0
/m/044dtm,Matthew Garber,/m/0h1wz,Pancreatitis,963.0
/m/02hff,Dana Plato,/m/01tf_6,Drug overdose,958.0
/m/01lp1z,Dale Carnegie,/m/02qg4h,Hodgkin's lymphoma,958.0
/m/04xzm,Mao Zedong,/m/0kh3,Motor neuron disease,958.0
/m/01vs4f3,Syd Barrett,/m/0qcr0,Cancer,951.0
/m/01vs4f3,Syd Barrett,/m/01_qc_,Pancreatic cancer,951.0
/m/041mt,Jack Kerouac,/m/097ns,Cirrhosis,950.0
/m/064d82,Fred Sonic Smith,/m/0gk4g,Myocardial infarction,948.0
/m/0143y5,Kim Jong-il,/m/0gk4g,Myocardial infarction,946.0
/m/01dkpb,Charles Bronson,/m/0dcsx,Alzheimer's disease,939.0
/m/01dkpb,Charles Bronson,/m/0dq9p,Pneumonia,939.0
/m/0lhsd,Josef Mengele,/m/01g27f,Drowning,939.0
/m/03zz9j,Tammi Terrell,/m/09969,Brain tumor,938.0
/m/01bm5h,Barry Sheene,/m/01mtqf,Stomach cancer,935.0
/m/01bm5h,Barry Sheene,/m/0c6m7s,Throat cancer,935.0
question,answer,answer_name,probability,source
/m/02zmx0,/m/0x2fg,Homicide,0.0,KGMATCHER
/m/02zmx0,/m/0x2fg,Homicide,0.0,BRAIN
/m/02zmx0,/m/0x2fg,Homicide,0.23149341344833374,BRAIN_CLASSIFIER
/m/02zmx0,/m/0x2fg,Homicide,0.015573977492749691,BRAIN_PRIOR
/m/02zmx0,/m/0x2fg,Homicide,0.13636363636363635,SONYA_BASIC
/m/02zmx0,/m/0x2fg,Homicide,1.5441867886162248e-106,SONYA_ACCU
/m/02zmx0,/m/0x2fg,Homicide,2.017327447554216e-59,SONYA_POPACCU
/m/02zmx0,/m/0x2fg,Homicide,0.7584930658340454,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/02zmx0,/m/0x2fg,Homicide,0.1803911179304123,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/02zmx0,/m/0x2fg,Homicide,0.01098596677184105,TRIPLE_CLASSIFIER
/m/02zmx0,/m/0x2fg,Homicide,0.01098596677184105,TRIPLE_CLASSIFIER_TWIDDLED
/m/02zmx0,/m/0x2fg,Homicide,0.01098596677184105,KNOWLEDGE_VAULT
/m/0136ms,/m/02knxx,Natural causes,0.0,KGMATCHER
/m/0136ms,/m/02knxx,Natural causes,0.0,BRAIN
/m/0136ms,/m/02knxx,Natural causes,0.030717531219124794,BRAIN_CLASSIFIER
/m/0136ms,/m/02knxx,Natural causes,0.07665524631738663,BRAIN_PRIOR
/m/0136ms,/m/02knxx,Natural causes,0.14285714285714285,SONYA_BASIC
/m/0136ms,/m/02knxx,Natural causes,2.139595153811569e-61,SONYA_ACCU
/m/0136ms,/m/02knxx,Natural causes,8.410571827503484e-28,SONYA_POPACCU
/m/0136ms,/m/02knxx,Natural causes,0.3795710504055023,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0136ms,/m/02knxx,Natural causes,0.033595435321331024,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0136ms,/m/02knxx,Natural causes,0.005180145148187876,TRIPLE_CLASSIFIER
/m/0136ms,/m/02knxx,Natural causes,0.005180145148187876,TRIPLE_CLASSIFIER_TWIDDLED
/m/0136ms,/m/02knxx,Natural causes,0.005180145148187876,KNOWLEDGE_VAULT
/m/02h3tp,/m/01_qc_,Pancreatic cancer,1.0,KGMATCHER
/m/02h3tp,/m/01_qc_,Pancreatic cancer,0.999992858820318,PRA
/m/02h3tp,/m/01_qc_,Pancreatic cancer,0.05000000074505806,BRAIN
/m/02h3tp,/m/01_qc_,Pancreatic cancer,0.9977877736091614,BRAIN_CLASSIFIER
/m/02h3tp,/m/01_qc_,Pancreatic cancer,0.14922702312469482,BRAIN_PRIOR
/m/02h3tp,/m/01_qc_,Pancreatic cancer,0.48951048951048953,SONYA_BASIC
/m/02h3tp,/m/01_qc_,Pancreatic cancer,1.0,SONYA_ACCU
/m/02h3tp,/m/01_qc_,Pancreatic cancer,1.0,SONYA_POPACCU
/m/02h3tp,/m/01_qc_,Pancreatic cancer,0.7878018021583557,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/02h3tp,/m/01_qc_,Pancreatic cancer,0.9984076023101807,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/02h3tp,/m/01_qc_,Pancreatic cancer,0.9966262578964233,TRIPLE_CLASSIFIER
/m/02h3tp,/m/01_qc_,Pancreatic cancer,0.99,TRIPLE_CLASSIFIER_TWIDDLED
/m/02h3tp,/m/01_qc_,Pancreatic cancer,0.99,KNOWLEDGE_VAULT
/m/07hyk,/m/07s4l,Typhoid fever,0.0,KGMATCHER
/m/07hyk,/m/07s4l,Typhoid fever,0.9198481490243388,PRA
/m/07hyk,/m/07s4l,Typhoid fever,0.0,BRAIN
/m/07hyk,/m/07s4l,Typhoid fever,0.00407208688557148,BRAIN_CLASSIFIER
/m/07hyk,/m/07s4l,Typhoid fever,0.0474330335855484,BRAIN_PRIOR
/m/07hyk,/m/07s4l,Typhoid fever,0.02631578947368421,SONYA_BASIC
/m/07hyk,/m/07s4l,Typhoid fever,8.362097038939976e-06,SONYA_ACCU
/m/07hyk,/m/07s4l,Typhoid fever,1.0891160552529314e-12,SONYA_POPACCU
/m/07hyk,/m/07s4l,Typhoid fever,0.3634868860244751,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/07hyk,/m/07s4l,Typhoid fever,0.15122546255588531,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/07hyk,/m/07s4l,Typhoid fever,0.09309014678001404,TRIPLE_CLASSIFIER
/m/07hyk,/m/07s4l,Typhoid fever,0.09309014678001404,TRIPLE_CLASSIFIER_TWIDDLED
/m/07hyk,/m/07s4l,Typhoid fever,0.09309014678001404,KNOWLEDGE_VAULT
/m/07s1h,/m/0c1dj4,Chronic,0.0,KGMATCHER
/m/07s1h,/m/0c1dj4,Chronic,0.0,BRAIN
/m/07s1h,/m/0c1dj4,Chronic,9.999999747378752e-05,BRAIN_CLASSIFIER
/m/07s1h,/m/0c1dj4,Chronic,0.12580201029777527,BRAIN_PRIOR
/m/07s1h,/m/0c1dj4,Chronic,0.0625,SONYA_BASIC
/m/07s1h,/m/0c1dj4,Chronic,9.238553573648768e-08,SONYA_ACCU
/m/07s1h,/m/0c1dj4,Chronic,0.00022992222499925368,SONYA_POPACCU
/m/07s1h,/m/0c1dj4,Chronic,0.2174571305513382,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/07s1h,/m/0c1dj4,Chronic,0.00037681509274989367,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/07s1h,/m/0c1dj4,Chronic,0.0005909815663471818,TRIPLE_CLASSIFIER
/m/07s1h,/m/0c1dj4,Chronic,0.0005909815663471818,TRIPLE_CLASSIFIER_TWIDDLED
/m/07s1h,/m/0c1dj4,Chronic,0.0005909815663471818,KNOWLEDGE_VAULT
/m/03_lf,/m/0qcr0,Cancer,0.0,KGMATCHER
/m/03_lf,/m/0qcr0,Cancer,0.1854234762964025,PRA
/m/03_lf,/m/0qcr0,Cancer,0.05000000074505806,BRAIN
/m/03_lf,/m/0qcr0,Cancer,0.033183544874191284,BRAIN_CLASSIFIER
/m/03_lf,/m/0qcr0,Cancer,0.10536150634288788,BRAIN_PRIOR
/m/03_lf,/m/0qcr0,Cancer,0.02702702702702703,SONYA_BASIC
/m/03_lf,/m/0qcr0,Cancer,6.387147236353811e-71,SONYA_ACCU
/m/03_lf,/m/0qcr0,Cancer,4.0926045694147135e-50,SONYA_POPACCU
/m/03_lf,/m/0qcr0,Cancer,0.7090211510658264,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/03_lf,/m/0qcr0,Cancer,0.023429568856954575,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/03_lf,/m/0qcr0,Cancer,0.0016239226097241044,TRIPLE_CLASSIFIER
/m/03_lf,/m/0qcr0,Cancer,0.0016239226097241044,TRIPLE_CLASSIFIER_TWIDDLED
/m/03_lf,/m/0qcr0,Cancer,0.0016239226097241044,KNOWLEDGE_VAULT
/m/02yy8,/m/0dcsx,Alzheimer's disease,0.0,KGMATCHER
/m/02yy8,/m/0dcsx,Alzheimer's disease,0.05000000074505806,BRAIN
/m/02yy8,/m/0dcsx,Alzheimer's disease,0.006755413953214884,BRAIN_CLASSIFIER
/m/02yy8,/m/0dcsx,Alzheimer's disease,0.0646650567650795,BRAIN_PRIOR
/m/02yy8,/m/0dcsx,Alzheimer's disease,0.005012531328320802,SONYA_BASIC
/m/02yy8,/m/0dcsx,Alzheimer's disease,0.0,SONYA_ACCU
/m/02yy8,/m/0dcsx,Alzheimer's disease,0.0,SONYA_POPACCU
/m/02yy8,/m/0dcsx,Alzheimer's disease,0.23871101438999176,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/02yy8,/m/0dcsx,Alzheimer's disease,0.014503374695777893,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/02yy8,/m/0dcsx,Alzheimer's disease,0.0019766141194850206,TRIPLE_CLASSIFIER
/m/02yy8,/m/0dcsx,Alzheimer's disease,0.0019766141194850206,TRIPLE_CLASSIFIER_TWIDDLED
/m/02yy8,/m/0dcsx,Alzheimer's disease,0.0019766141194850206,KNOWLEDGE_VAULT
/m/0dbzg,/m/027x3,Disease,0.0,KGMATCHER
/m/0dbzg,/m/027x3,Disease,0.0,BRAIN
/m/0dbzg,/m/027x3,Disease,0.000554705853573978,BRAIN_CLASSIFIER
/m/0dbzg,/m/027x3,Disease,0.009871170856058598,BRAIN_PRIOR
/m/0dbzg,/m/027x3,Disease,0.09090909090909091,SONYA_BASIC
/m/0dbzg,/m/027x3,Disease,1.1025636713121466e-13,SONYA_ACCU
/m/0dbzg,/m/027x3,Disease,4.510040533440588e-09,SONYA_POPACCU
/m/0dbzg,/m/027x3,Disease,0.6424514055252075,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0dbzg,/m/027x3,Disease,0.0004641585692297667,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0dbzg,/m/027x3,Disease,0.0010113595053553581,TRIPLE_CLASSIFIER
/m/0dbzg,/m/027x3,Disease,0.0010113595053553581,TRIPLE_CLASSIFIER_TWIDDLED
/m/0dbzg,/m/027x3,Disease,0.0010113595053553581,KNOWLEDGE_VAULT
/m/09889g,/m/06z5s,Suicide,0.0,KGMATCHER
/m/09889g,/m/06z5s,Suicide,0.5575804397408123,PRA
/m/09889g,/m/06z5s,Suicide,0.15000000596046448,BRAIN
/m/09889g,/m/06z5s,Suicide,0.8388283848762512,BRAIN_CLASSIFIER
/m/09889g,/m/06z5s,Suicide,0.11670687794685364,BRAIN_PRIOR
/m/09889g,/m/06z5s,Suicide,0.03158650394831299,SONYA_BASIC
/m/09889g,/m/06z5s,Suicide,0.0,SONYA_ACCU
/m/09889g,/m/06z5s,Suicide,0.0,SONYA_POPACCU
/m/09889g,/m/06z5s,Suicide,0.592208743095398,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/09889g,/m/06z5s,Suicide,0.5286531448364258,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/09889g,/m/06z5s,Suicide,0.025197044014930725,TRIPLE_CLASSIFIER
/m/09889g,/m/06z5s,Suicide,0.025197044014930725,TRIPLE_CLASSIFIER_TWIDDLED
/m/09889g,/m/06z5s,Suicide,0.025197044014930725,KNOWLEDGE_VAULT
/m/0431h,/m/08q1tg,Traffic collision,0.0,KGMATCHER
/m/0431h,/m/08q1tg,Traffic collision,0.0,BRAIN
/m/0431h,/m/08q1tg,Traffic collision,0.01852189563214779,BRAIN_CLASSIFIER
/m/0431h,/m/08q1tg,Traffic collision,0.16341876983642578,BRAIN_PRIOR
/m/0431h,/m/08q1tg,Traffic collision,0.1111111111111111,SONYA_BASIC
/m/0431h,/m/08q1tg,Traffic collision,0.0009796034267613373,SONYA_ACCU
/m/0431h,/m/08q1tg,Traffic collision,0.03328380820536019,SONYA_POPACCU
/m/0431h,/m/08q1tg,Traffic collision,0.3634868860244751,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0431h,/m/08q1tg,Traffic collision,0.02616047114133835,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0431h,/m/08q1tg,Traffic collision,0.008233190514147282,TRIPLE_CLASSIFIER
/m/0431h,/m/08q1tg,Traffic collision,0.008233190514147282,TRIPLE_CLASSIFIER_TWIDDLED
/m/0431h,/m/08q1tg,Traffic collision,0.008233190514147282,KNOWLEDGE_VAULT
/m/0hk8j,/m/0c58k,Diabetes mellitus,0.0,KGMATCHER
/m/0hk8j,/m/0c58k,Diabetes mellitus,0.0,BRAIN
/m/0hk8j,/m/0c58k,Diabetes mellitus,0.6751397252082825,BRAIN_CLASSIFIER
/m/0hk8j,/m/0c58k,Diabetes mellitus,0.033035192638635635,BRAIN_PRIOR
/m/0hk8j,/m/0c58k,Diabetes mellitus,0.37037037037037035,SONYA_BASIC
/m/0hk8j,/m/0c58k,Diabetes mellitus,1.6088728700377196e-05,SONYA_ACCU
/m/0hk8j,/m/0c58k,Diabetes mellitus,0.9999999999999996,SONYA_POPACCU
/m/0hk8j,/m/0c58k,Diabetes mellitus,0.908494770526886,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0hk8j,/m/0c58k,Diabetes mellitus,0.38378992676734924,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0hk8j,/m/0c58k,Diabetes mellitus,0.20567022264003754,TRIPLE_CLASSIFIER
/m/0hk8j,/m/0c58k,Diabetes mellitus,0.20567022264003754,TRIPLE_CLASSIFIER_TWIDDLED
/m/0hk8j,/m/0c58k,Diabetes mellitus,0.20567022264003754,KNOWLEDGE_VAULT
/m/0812r,/m/0127lb,Miscarriage,0.0,KGMATCHER
/m/0812r,/m/0127lb,Miscarriage,0.0,BRAIN
/m/0812r,/m/0127lb,Miscarriage,0.00033201256883330643,BRAIN_CLASSIFIER
/m/0812r,/m/0127lb,Miscarriage,0.22645553946495056,BRAIN_PRIOR
/m/0812r,/m/0127lb,Miscarriage,0.02631578947368421,SONYA_BASIC
/m/0812r,/m/0127lb,Miscarriage,1.1900102710089882e-95,SONYA_ACCU
/m/0812r,/m/0127lb,Miscarriage,4.688316368101207e-32,SONYA_POPACCU
/m/0812r,/m/0127lb,Miscarriage,0.22906577587127686,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0812r,/m/0127lb,Miscarriage,0.00040856533451005816,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0812r,/m/0127lb,Miscarriage,0.0006407477194443345,TRIPLE_CLASSIFIER
/m/0812r,/m/0127lb,Miscarriage,0.0006407477194443345,TRIPLE_CLASSIFIER_TWIDDLED
/m/0812r,/m/0127lb,Miscarriage,0.0006407477194443345,KNOWLEDGE_VAULT
/m/03bnv,/m/0cttd,Torture,0.0,KGMATCHER
/m/03bnv,/m/0cttd,Torture,0.0,BRAIN
/m/03bnv,/m/0cttd,Torture,9.999999747378752e-05,BRAIN_CLASSIFIER
/m/03bnv,/m/0cttd,Torture,0.0001091206941055134,BRAIN_PRIOR
/m/03bnv,/m/0cttd,Torture,0.012658227848101266,SONYA_BASIC
/m/03bnv,/m/0cttd,Torture,7.541886016422224e-60,SONYA_ACCU
/m/03bnv,/m/0cttd,Torture,1.4643314955590934e-33,SONYA_POPACCU
/m/03bnv,/m/0cttd,Torture,0.3517063856124878,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/03bnv,/m/0cttd,Torture,0.00048204208724200726,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/03bnv,/m/0cttd,Torture,0.0007412213599309325,TRIPLE_CLASSIFIER
/m/03bnv,/m/0cttd,Torture,0.0007412213599309325,TRIPLE_CLASSIFIER_TWIDDLED
/m/03bnv,/m/0cttd,Torture,0.0007412213599309325,KNOWLEDGE_VAULT
/m/0fn8jc,/m/02k6hp,Cardiovascular disease,0.0,KGMATCHER
/m/0fn8jc,/m/02k6hp,Cardiovascular disease,0.0,BRAIN
/m/0fn8jc,/m/02k6hp,Cardiovascular disease,0.03477801755070686,BRAIN_CLASSIFIER
/m/0fn8jc,/m/02k6hp,Cardiovascular disease,0.02698887325823307,BRAIN_PRIOR
/m/0fn8jc,/m/02k6hp,Cardiovascular disease,0.001148105625717566,SONYA_BASIC
/m/0fn8jc,/m/02k6hp,Cardiovascular disease,0.0,SONYA_ACCU
/m/0fn8jc,/m/02k6hp,Cardiovascular disease,0.0,SONYA_POPACCU
/m/0fn8jc,/m/02k6hp,Cardiovascular disease,0.3634868860244751,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0fn8jc,/m/02k6hp,Cardiovascular disease,0.03823775053024292,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0fn8jc,/m/02k6hp,Cardiovascular disease,0.007986370474100113,TRIPLE_CLASSIFIER
/m/0fn8jc,/m/02k6hp,Cardiovascular disease,0.007986370474100113,TRIPLE_CLASSIFIER_TWIDDLED
/m/0fn8jc,/m/02k6hp,Cardiovascular disease,0.007986370474100113,KNOWLEDGE_VAULT
/m/016fv9,/m/02gwg9,Ankylosing spondylitis,0.0,KGMATCHER
/m/016fv9,/m/02gwg9,Ankylosing spondylitis,0.0,BRAIN
/m/016fv9,/m/02gwg9,Ankylosing spondylitis,0.0026669292710721493,BRAIN_CLASSIFIER
/m/016fv9,/m/02gwg9,Ankylosing spondylitis,0.008873460814356804,BRAIN_PRIOR
/m/016fv9,/m/02gwg9,Ankylosing spondylitis,0.5,SONYA_BASIC
/m/016fv9,/m/02gwg9,Ankylosing spondylitis,0.9375,SONYA_ACCU
/m/016fv9,/m/02gwg9,Ankylosing spondylitis,0.9121059618426209,SONYA_POPACCU
/m/016fv9,/m/02gwg9,Ankylosing spondylitis,0.22906577587127686,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/016fv9,/m/02gwg9,Ankylosing spondylitis,0.010072690434753895,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/016fv9,/m/02gwg9,Ankylosing spondylitis,0.04570329189300537,TRIPLE_CLASSIFIER
/m/016fv9,/m/02gwg9,Ankylosing spondylitis,0.04570329189300537,TRIPLE_CLASSIFIER_TWIDDLED
/m/016fv9,/m/02gwg9,Ankylosing spondylitis,0.04570329189300537,KNOWLEDGE_VAULT
/m/0h6mq,/m/03ccyw,Infant respiratory distress syndrome,0.0,KGMATCHER
/m/0h6mq,/m/03ccyw,Infant respiratory distress syndrome,0.686993080019436,PRA
